0,0,0,0,2.61857,2.97684,0.530579,9,6
1,-98,0,0,-94.0925,0.709125,0.478308,4,4
2,0,-98,0,-0.723204,-94.2306,-1.1262,4,4
3,0,0,0,-2.22868,-2.87093,-1.67056,9,5
4,2.61857,2.97684,0.530579,5.09829,5.84485,1.80553,6,5
5,-94.0925,0.709125,0.478308,-90.2502,1.75486,0.856492,4,3
6,-0.723204,-94.2306,-1.1262,-1.31835,-90.4257,-2.20739,4,4
7,0,0,0,-0.653525,-0.979926,3.82265,9,5
8,2.61857,2.97684,0.530579,3.47616,3.6069,-3.32527,6,5
9,-94.0925,0.709125,0.478308,-93.4356,-3.2274,0.747048,4,2
10,-2.22868,-2.87093,-1.67056,-3.3287,-4.31615,-5.23445,5,5
11,5.09829,5.84485,1.80553,7.10822,8.31816,4.22274,5,4
12,-90.2502,1.75486,0.856492,-86.471,3.0145,1.21883,3,3
13,-1.31835,-90.4257,-2.20739,-1.90414,-86.5853,-3.16032,4,4
14,0,0,0,-2.92132,2.72721,-0.167979,9,2
15,-2.22868,-2.87093,-1.67056,1.11488,-5.06652,-1.66658,5,2
16,5.09829,5.84485,1.80553,2.64658,8.92545,1.09911,5,2
17,-0.653525,-0.979926,3.82265,-1.23304,-1.83831,7.68624,5,5
18,3.47616,3.6069,-3.32527,4.73147,5.10015,-6.81731,5,5
19,-93.4356,-3.2274,0.747048,-91.5424,-6.49106,2.07531,2,2
20,-3.3287,-4.31615,-5.23445,-4.25712,-5.46999,-8.95018,5,4
21,7.10822,8.31816,4.22274,9.0701,10.4606,6.97244,4,4
22,-86.471,3.0145,1.21883,-82.9406,4.89203,1.32157,3,3
23,-1.90414,-86.5853,-3.16032,-2.56365,-82.7972,-4.26281,4,3
24,-3.3287,-4.31615,-5.23445,-7.02104,-5.19224,-3.96992,5,2
25,-1.90414,-86.5853,-3.16032,-0.569879,-85.4737,0.443035,4,2
26,-2.92132,2.72721,-0.167979,-6.36852,4.73735,-0.443891,2,2
27,1.11488,-5.06652,-1.66658,3.45993,-8.27725,-2.10474,2,2
28,2.64658,8.92545,1.09911,0.874182,12.4878,0.688762,2,2
29,-1.23304,-1.83831,7.68624,-1.48504,-2.7182,11.5801,5,5
30,4.73147,5.10015,-6.81731,6.19119,6.63264,-10.2115,5,5
31,-91.5424,-6.49106,2.07531,-88.7943,-9.38427,2.35394,2,2
32,-4.25712,-5.46999,-8.95018,-5.08084,-6.55744,-12.7104,4,4
33,9.0701,10.4606,6.97244,11.3431,12.1805,9.77873,4,4
34,-82.9406,4.89203,1.32157,-79.9103,7.48992,1.58281,3,2
35,-2.56365,-82.7972,-4.26281,-3.43021,-79.176,-5.7243,3,3
36,-91.5424,-6.49106,2.07531,-90.6903,-5.81824,5.92515,2,2
37,-82.9406,4.89203,1.32157,-81.746,3.89979,-2.36467,3,2
38,-2.56365,-82.7972,-4.26281,0.279991,-82.931,-7.07276,3,2
39,-7.02104,-5.19224,-3.96992,-10.7043,-6.74164,-3.78791,2,2
40,-0.569879,-85.4737,0.443035,0.737612,-83.1282,3.40767,2,2
41,-6.36852,4.73735,-0.443891,-9.83723,6.71574,-0.676286,2,2
42,3.45993,-8.27725,-2.10474,6.01137,-11.3565,-2.19652,2,2
43,0.874182,12.4878,0.688762,-0.526202,16.2096,0.255935,2,2
44,-1.48504,-2.7182,11.5801,-1.6575,-3.339,15.5279,5,5
45,6.19119,6.63264,-10.2115,7.7763,8.03115,-13.6074,5,4
46,-88.7943,-9.38427,2.35394,-86.0089,-12.2536,2.44609,2,2
47,-5.08084,-6.55744,-12.7104,-5.15659,-7.33868,-16.6326,4,4
48,11.3431,12.1805,9.77873,14.0531,13.7929,12.2397,4,4
49,-79.9103,7.48992,1.58281,-77.2991,10.4181,2.36247,2,2
50,-3.43021,-79.176,-5.7243,-4.92295,-76.2277,-7.97799,3,3
51,6.19119,6.63264,-10.2115,7.97454,9.89283,-8.73139,5,2
52,11.3431,12.1805,9.77873,13.8374,9.08145,9.36118,4,2
53,-90.6903,-5.81824,5.92515,-89.1656,-6.22283,9.60097,2,2
54,-81.746,3.89979,-2.36467,-80.0832,3.6089,-5.99105,2,2
55,0.279991,-82.931,-7.07276,3.56245,-81.558,-8.90035,2,2
56,-10.7043,-6.74164,-3.78791,-14.4396,-8.16971,-3.87624,2,2
57,0.737612,-83.1282,3.40767,1.72069,-80.3841,6.14691,2,2
58,-9.83723,6.71574,-0.676286,-13.2361,8.82471,-0.673468,2,2
59,6.01137,-11.3565,-2.19652,8.61013,-14.3627,-2.65392,2,2
60,-0.526202,16.2096,0.255935,-1.69149,20.0288,0.019831,2,2
61,-1.6575,-3.339,15.5279,-1.79481,-3.75976,19.5033,5,5
62,7.7763,8.03115,-13.6074,9.46996,9.37205,-16.9739,4,3
63,-86.0089,-12.2536,2.44609,-83.1517,-14.9805,1.81323,2,2
64,-5.15659,-7.33868,-16.6326,-5.01525,-7.98935,-20.5768,4,4
65,14.0531,13.7929,12.2397,16.9947,15.3805,14.4366,4,4
66,-77.2991,10.4181,2.36247,-75.0175,13.6162,3.11492,2,2
67,-4.92295,-76.2277,-7.97799,-7.65116,-74.019,-9.89589,3,3
68,11.3431,12.1805,9.77873,8.16463,14.5825,10.1359,4,1
69,-0.526202,16.2096,0.255935,1.82289,18.307,2.72222,2,1
70,-1.6575,-3.339,15.5279,-3.62276,0.105415,16.0511,5,2
71,7.7763,8.03115,-13.6074,6.74722,5.36921,-16.41,4,2
72,7.97454,9.89283,-8.73139,11.6031,11.5697,-8.87945,2,2
73,13.8374,9.08145,9.36118,16.8646,6.47047,9.22479,2,2
74,-89.1656,-6.22283,9.60097,-87.3968,-6.66042,13.1619,2,2
75,-80.0832,3.6089,-5.99105,-78.3789,2.70236,-9.49443,2,1
76,3.56245,-81.558,-8.90035,6.64041,-80.2056,-11.0677,2,2
77,-14.4396,-8.16971,-3.87624,-17.9693,-10.0466,-4.01334,2,2
78,1.72069,-80.3841,6.14691,2.73272,-77.621,8.85634,2,2
79,-13.2361,8.82471,-0.673468,-16.5673,11.0141,-0.342022,2,2
80,8.61013,-14.3627,-2.65392,11.1787,-17.3272,-3.43739,2,2
81,-1.69149,20.0288,0.019831,-2.88281,23.7711,-0.738998,2,2
82,-1.79481,-3.75976,19.5033,-1.86843,-4.2061,23.4777,5,4
83,9.46996,9.37205,-16.9739,10.902,10.7213,-20.4565,3,3
84,-83.1517,-14.9805,1.81323,-80.6696,-18.0385,1.11504,2,2
85,-5.01525,-7.98935,-20.5768,-4.79391,-8.47031,-24.5416,4,4
86,16.9947,15.3805,14.4366,19.6498,17.3684,16.6724,4,3
87,-75.0175,13.6162,3.11492,-72.766,16.8391,3.8521,2,2
88,-7.65116,-74.019,-9.89589,-10.5405,-71.8318,-11.5894,3,3
89,-80.0832,3.6089,-5.99105,-77.3856,0.765985,-5.19051,2,1
90,8.61013,-14.3627,-2.65392,7.90106,-15.6163,1.0778,2,1
91,-1.79481,-3.75976,19.5033,-4.48765,-6.68054,19.0367,5,2
92,-5.01525,-7.98935,-20.5768,-6.81924,-11.5012,-19.9347,4,1
93,16.9947,15.3805,14.4366,14.6709,15.4669,17.6913,4,2
94,8.16463,14.5825,10.1359,5.83649,16.8012,12.5144,1,1
95,1.82289,18.307,2.72222,1.1085,20.8558,5.72111,1,1
96,-3.62276,0.105415,16.0511,-5.09497,3.02489,18.3553,2,2
97,6.74722,5.36921,-16.41,5.87026,3.59663,-19.887,2,2
98,11.6031,11.5697,-8.87945,15.0299,13.5701,-9.38447,2,2
99,16.8646,6.47047,9.22479,19.8564,3.83638,9.55742,2,2
100,-87.3968,-6.66042,13.1619,-85.5723,-6.49801,16.7178,2,2
101,-78.3789,2.70236,-9.49443,-76.5617,2.5949,-13.0562,1,1
102,6.64041,-80.2056,-11.0677,9.71959,-78.8891,-13.2552,2,2
103,-17.9693,-10.0466,-4.01334,-21.5053,-11.9105,-4.16363,2,2
104,2.73272,-77.621,8.85634,3.90479,-74.8561,11.4986,2,2
105,-16.5673,11.0141,-0.342022,-19.8001,13.369,-0.286647,2,1
