0,0,0,0,1.99489,3.4349,-0.471064,9,7
1,-98,0,0,-94.0095,-0.126698,-0.244339,3,3
2,0,-98,0,0.131385,-94.011,-0.265319,3,3
3,0,0,0,-1.89135,-2.9633,1.90831,9,6
4,1.99489,3.4349,-0.471064,3.93683,6.58565,-1.98817,7,5
5,-94.0095,-0.126698,-0.244339,-90.0508,-0.411478,-0.742118,3,3
6,0.131385,-94.011,-0.265319,0.297274,-90.0156,-0.362621,3,3
7,0,0,0,-0.798579,-0.917891,-3.81048,9,4
8,1.99489,3.4349,-0.471064,2.66257,4.44928,3.34013,7,4
9,-1.89135,-2.9633,1.90831,-2.80623,-4.3058,5.56354,6,5
10,3.93683,6.58565,-1.98817,5.54632,8.9865,-4.75321,5,5
11,-90.0508,-0.411478,-0.742118,-86.1183,-0.697182,-1.41582,3,3
12,0.297274,-90.0156,-0.362621,0.325543,-86.0207,-0.562346,3,3
13,0,0,0,3.46244,-1.95093,0.453192,9,3
14,-1.89135,-2.9633,1.90831,-4.97243,-4.88222,0.227638,6,3
15,-0.798579,-0.917891,-3.81048,-1.64886,-1.84113,-7.60846,4,4
16,2.66257,4.44928,3.34013,3.90566,6.159,6.73595,4,4
17,-2.80623,-4.3058,5.56354,-3.22909,-5.3176,9.41028,5,5
18,5.54632,8.9865,-4.75321,6.73862,11.0505,-7.96545,5,4
19,-86.1183,-0.697182,-1.41582,-82.16,-1.01791,-1.89398,3,3
20,0.325543,-86.0207,-0.562346,0.189287,-82.0418,-0.949779,3,3
21,-2.80623,-4.3058,5.56354,-0.794427,-7.74104,5.17392,5,2
22,5.54632,8.9865,-4.75321,9.0302,9.46052,-2.84588,5,3
23,0.325543,-86.0207,-0.562346,0.539469,-85.4874,3.39618,3,2
24,3.46244,-1.95093,0.453192,6.9908,-3.78858,0.870046,3,3
25,-4.97243,-4.88222,0.227638,-8.84938,-5.84163,0.00682361,3,3
26,-1.64886,-1.84113,-7.60846,-2.3267,-2.53579,-11.4889,4,4
27,3.90566,6.159,6.73595,5.02892,8.1636,10.0101,4,4
28,-3.22909,-5.3176,9.41028,-3.31189,-6.13613,13.3248,5,5
29,6.73862,11.0505,-7.96545,7.76453,13.2002,-11.1789,4,4
30,-82.16,-1.01791,-1.89398,-78.1909,-1.13611,-2.37602,3,3
31,0.189287,-82.0418,-0.949779,-0.0416374,-78.2322,-2.14704,3,3
32,5.54632,8.9865,-4.75321,3.02841,11.7887,-3.40869,5,2
33,6.73862,11.0505,-7.96545,3.59685,13.445,-7.33668,4,2
34,-82.16,-1.01791,-1.89398,-81.8726,-4.6336,-0.207493,3,2
35,0.189287,-82.0418,-0.949779,-3.78664,-82.0266,-0.51186,3,1
36,-0.794427,-7.74104,5.17392,0.513022,-11.5174,5.34612,2,2
37,9.0302,9.46052,-2.84588,12.9968,9.85337,-2.51146,3,3
38,0.539469,-85.4874,3.39618,1.00147,-83.839,7.01129,2,2
39,6.9908,-3.78858,0.870046,10.5974,-5.4674,1.28695,3,3
40,-8.84938,-5.84163,0.00682361,-12.8287,-6.1915,-0.199097,3,3
41,-2.3267,-2.53579,-11.4889,-2.93685,-3.10842,-15.4004,4,4
42,5.02892,8.1636,10.0101,6.02443,10.2656,13.2644,4,4
43,-3.31189,-6.13613,13.3248,-3.55481,-6.72439,17.2738,5,5
44,7.76453,13.2002,-11.1789,8.38711,15.4579,-14.4216,4,3
45,-78.1909,-1.13611,-2.37602,-74.2482,-0.93503,-3.01995,3,3
46,-0.0416374,-78.2322,-2.14704,-0.0693643,-74.8783,-4.32668,3,3
47,7.76453,13.2002,-11.1789,9.44902,9.92616,-12.7421,4,2
48,3.02841,11.7887,-3.40869,1.82475,15.2851,-1.88332,2,2
49,3.59685,13.445,-7.33668,0.138392,15.2742,-8.16924,2,2
50,-81.8726,-4.6336,-0.207493,-80.5445,-8.14068,1.18408,2,2
51,-3.78664,-82.0266,-0.51186,-7.48041,-82.1875,1.01463,1,1
52,0.513022,-11.5174,5.34612,1.41476,-15.3785,5.87431,2,2
53,12.9968,9.85337,-2.51146,16.9224,10.5774,-2.76786,3,3
54,1.00147,-83.839,7.01129,3.3839,-82.2993,9.83149,2,2
55,10.5974,-5.4674,1.28695,14.2876,-6.96368,1.66624,3,3
56,-12.8287,-6.1915,-0.199097,-16.8089,-5.79715,-0.251516,3,2
57,-2.93685,-3.10842,-15.4004,-3.49131,-3.60274,-19.3308,4,4
58,6.02443,10.2656,13.2644,7.12927,12.2541,16.5546,4,4
59,-3.55481,-6.72439,17.2738,-3.73284,-7.14283,21.2479,5,4
60,8.38711,15.4579,-14.4216,8.79989,17.7133,-17.6992,3,3
61,-74.2482,-0.93503,-3.01995,-71.2064,1.52477,-3.85482,3,2
62,-0.0693643,-74.8783,-4.32668,-0.406822,-71.6029,-6.59767,3,3
63,-12.8287,-6.1915,-0.199097,-13.445,-8.79515,-3.17252,3,2
64,-2.93685,-3.10842,-15.4004,-0.0143294,-5.83546,-15.2518,4,2
65,6.02443,10.2656,13.2644,9.43527,11.8831,11.9415,4,2
66,-3.55481,-6.72439,17.2738,-5.62204,-3.33801,17.7827,5,2
67,8.38711,15.4579,-14.4216,5.56516,14.2233,-16.9736,3,2
68,-74.2482,-0.93503,-3.01995,-72.8673,-3.75315,-5.50013,3,1
69,9.44902,9.92616,-12.7421,11.0075,6.84233,-14.7573,2,2
70,1.82475,15.2851,-1.88332,0.996026,19.0437,-0.794376,2,2
71,0.138392,15.2742,-8.16924,-2.67827,17.8352,-9.39715,2,2
72,-80.5445,-8.14068,1.18408,-78.6938,-11.5958,1.98232,2,1
73,-7.48041,-82.1875,1.01463,-10.8237,-82.6258,3.16645,1,1
74,1.41476,-15.3785,5.87431,1.89704,-19.321,6.34718,2,2
75,16.9224,10.5774,-2.76786,20.7947,11.4327,-3.29085,3,3
76,3.3839,-82.2993,9.83149,5.50961,-80.1364,12.4398,2,2
77,14.2876,-6.96368,1.66624,17.9103,-8.57098,2.20739,3,2
78,-16.8089,-5.79715,-0.251516,-20.6855,-5.01079,0.343228,2,2
79,-3.49131,-3.60274,-19.3308,-4.10265,-3.94978,-23.2686,4,4
80,7.12927,12.2541,16.5546,8.21253,14.1583,19.9013,4,4
81,-3.73284,-7.14283,21.2479,-3.76253,-7.58899,25.2228,4,4
82,8.79989,17.7133,-17.6992,9.35922,19.6657,-21.1453,3,3
83,-71.2064,1.52477,-3.85482,-69.0379,4.83527,-4.43625,2,2
84,-0.406822,-71.6029,-6.59767,-1.35626,-68.7847,-9.27285,3,2
85,-80.5445,-8.14068,1.18408,-79.1542,-6.77129,4.67574,2,1
86,14.2876,-6.96368,1.66624,14.493,-7.11719,-2.32553,3,1
87,-3.49131,-3.60274,-19.3308,-6.08272,-6.5585,-18.5905,4,1
88,-3.73284,-7.14283,21.2479,-6.44234,-10.0106,20.5888,4,2
89,-0.406822,-71.6029,-6.59767,3.53185,-71.6653,-7.29264,3,1
90,-13.445,-8.79515,-3.17252,-15.7407,-10.9988,-5.59614,2,2
91,-0.0143294,-5.83546,-15.2518,2.82091,-8.50856,-16.1551,2,2
92,9.43527,11.8831,11.9415,12.5164,14.3885,12.4207,2,2
93,-5.62204,-3.33801,17.7827,-6.89842,-0.191035,19.8963,2,2
94,5.56516,14.2233,-16.9736,2.02522,14.36,-18.8311,2,2
95,-72.8673,-3.75315,-5.50013,-71.7619,-6.16713,-8.49195,1,1
96,11.0075,6.84233,-14.7573,13.2958,5.26335,-17.6332,2,2
97,0.996026,19.0437,-0.794376,0.678169,22.9254,0.117508,2,2
98,-2.67827,17.8352,-9.39715,-5.53679,20.3606,-10.6017,2,2
99,-78.6938,-11.5958,1.98232,-76.5555,-14.4893,3.73029,1,1
100,-10.8237,-82.6258,3.16645,-14.7004,-82.4999,4.14396,1,1
101,1.89704,-19.321,6.34718,1.83472,-23.1286,7.57121,2,2
102,20.7947,11.4327,-3.29085,24.5914,12.4699,-4.00426,3,3
103,5.50961,-80.1364,12.4398,7.56938,-78.0242,15.1408,2,2
104,17.9103,-8.57098,2.20739,21.4206,-10.2208,3.18506,2,2
105,-20.6855,-5.01079,0.343228,-23.8637,-3.2071,1.96983,2,2
106,-4.10265,-3.94978,-23.2686,-4.81462,-4.26552,-27.192,4,4
107,8.21253,14.1583,19.9013,9.16926,15.9458,23.3494,4,3
108,-3.76253,-7.58899,25.2228,-3.53537,-8.07389,29.1868,4,4
109,9.35922,19.6657,-21.1453,9.8168,21.5072,-24.6666,3,3
110,-69.0379,4.83527,-4.43625,-67.4556,8.43005,-5.19377,2,2
111,-1.35626,-68.7847,-9.27285,-2.43905,-65.9756,-11.9066,2,2
112,-3.49131,-3.60274,-19.3308,-1.18024,-0.792063,-20.9919,4,1
113,-2.67827,17.8352,-9.39715,-4.39279,19.4821,-6.18028,2,1
114,1.89704,-19.321,6.34718,0.54276,-19.8549,10.0729,2,1
115,20.7947,11.4327,-3.29085,21.4351,7.6141,-2.28696,3,1
116,5.50961,-80.1364,12.4398,8.78593,-82.124,11.2929,2,1
117,17.9103,-8.57098,2.20739,16.8934,-8.55579,6.07594,2,1
118,-20.6855,-5.01079,0.343228,-23.3335,-6.17946,-2.41765,2,1
119,-4.10265,-3.94978,-23.2686,-7.89362,-5.22175,-23.3718,4,2
120,8.21253,14.1583,19.9013,4.81746,16.1481,19.1842,4,2
121,-3.76253,-7.58899,25.2228,0.179278,-8.22336,25.4671,4,2
122,9.35922,19.6657,-21.1453,11.9044,17.398,-23.238,3,1
123,-1.35626,-68.7847,-9.27285,-1.21109,-65.6682,-6.76959,2,1
124,-79.1542,-6.77129,4.67574,-77.9615,-5.2381,8.17243,1,1
125,14.493,-7.11719,-2.32553,16.0595,-6.59275,-5.96849,1,1
126,-6.08272,-6.5585,-18.5905,-4.17602,-9.23205,-20.8745,1,1
127,-6.44234,-10.0106,20.5888,-9.33766,-12.6544,21.381,2,2
128,3.53185,-71.6653,-7.29264,7.33627,-71.5294,-8.52059,1,1
129,-15.7407,-10.9988,-5.59614,-18.8232,-13.3527,-6.57451,2,2
130,2.82091,-8.50856,-16.1551,5.8156,-10.4169,-17.9963,2,2
131,12.5164,14.3885,12.4207,16.2149,15.55,13.4064,2,2
132,-6.89842,-0.191035,19.8963,-8.01945,2.88876,22.1894,2,2
133,2.02522,14.36,-18.8311,-1.2768,13.8529,-21.0309,2,1
134,-71.7619,-6.16713,-8.49195,-70.6071,-7.63584,-12.0288,1,1
135,13.2958,5.26335,-17.6332,15.441,4.20336,-20.8385,2,2
136,0.678169,22.9254,0.117508,0.371548,26.8057,1.03913,2,2
137,-5.53679,20.3606,-10.6017,-8.25058,22.7187,-12.3552,2,2
138,-76.5555,-14.4893,3.73029,-74.4398,-17.3446,5.56627,1,1
139,-14.7004,-82.4999,4.14396,-18.5711,-82.3696,5.14437,1,1
140,1.83472,-23.1286,7.57121,1.77811,-27.0408,8.40289,2,2
141,24.5914,12.4699,-4.00426,28.1961,13.8279,-5.08226,3,3
142,7.56938,-78.0242,15.1408,9.14888,-75.6034,17.9058,2,1
143,21.4206,-10.2208,3.18506,25.0038,-11.6272,4.27229,2,2
144,-23.8637,-3.2071,1.96983,-24.8183,0.0622478,4.06745,2,2
145,-4.81462,-4.26552,-27.192,-5.5227,-4.5688,-31.1172,4,3
146,9.16926,15.9458,23.3494,10.4111,17.6767,26.7349,3,3
147,-3.53537,-8.07389,29.1868,-3.16725,-8.44352,33.1526,4,3
148,9.8168,21.5072,-24.6666,10.0897,23.5646,-28.086,3,3
149,-67.4556,8.43005,-5.19377,-65.9737,12.1258,-5.5758,2,1
150,-2.43905,-65.9756,-11.9066,-4.3168,-63.7795,-14.6727,2,2
